sa2_code_2021,total_population,median_age,median_household_income_weekly,median_personal_income_weekly,median_family_income_weekly,median_rent_weekly,median_mortgage_monthly,average_household_size,age_0_14_count,age_15_24_count,age_25_34_count,age_65_plus_count,age_0_14_pct,age_15_24_pct,age_25_34_pct,age_65_plus_pct,born_overseas_count,language_other_than_english_count,born_overseas_pct,language_other_than_english_pct,need_for_assistance_count,need_for_assistance_pct,couple_family_with_children_count,one_parent_family_count,other_family_count,total_families,couple_family_with_children_pct,one_parent_family_pct,family_households_count,non_family_households_count,total_households,family_households_pct,non_family_households_pct,lone_person_households_count,group_households_count,lone_person_households_pct,group_households_pct,no_car_households_count,one_car_households_count,two_car_households_count,three_plus_car_households_count,car_households_total,no_car_households_pct,two_plus_car_households_pct,owned_outright_count,owned_with_mortgage_count,rented_count,tenure_total,owned_outright_pct,owned_with_mortgage_pct,renters_pct,owner_occupied_pct,train_to_work_count,bus_to_work_count,tram_to_work_count,car_driver_to_work_count,walk_to_work_count,worked_from_home_count,travel_to_work_total,public_transport_to_work_pct,car_to_work_pct,walk_to_work_pct,worked_from_home_pct,rent_to_income_ratio
214011370,21976,36,1658,817,1993,370,1733,2.5,4213,2479,3684,2961,19.17,11.28,16.76,13.47,5451,3821,24.8,17.39,1521,6.92,7217,3349,215,5994,120.4,55.87,5823,2480,8307,70.1,29.85,2218,257,26.7,3.09,375,3007,3286,1530,8307,4.51,57.98,1845,3956,2267,8307,22.21,47.62,27.29,69.83,57,74,0,7349,98,1641,11311,1.16,64.97,0.87,14.51,0.2232
214011371,23586,39,1383,765,1941,335,1733,2.2,3815,2766,3674,4129,16.17,11.73,15.58,17.51,5434,2956,23.04,12.53,1705,7.23,5808,3685,236,5913,98.22,62.32,5809,3915,9726,59.73,40.25,3528,392,36.27,4.03,965,4132,3282,1191,9726,9.92,45.99,2340,3025,4124,9726,24.06,31.1,42.4,55.16,108,128,0,6178,289,2159,11123,2.12,55.54,2.6,19.41,0.2422
214011372,19453,38,1313,665,1643,341,1597,2.3,3385,2061,3182,3585,17.4,10.59,16.36,18.43,4080,2200,20.97,11.31,1746,8.98,4743,3738,231,5018,94.52,74.49,4920,2706,7623,64.54,35.5,2371,336,31.1,4.41,622,3181,2668,1027,7623,8.16,48.47,2099,2515,2789,7623,27.54,32.99,36.59,60.53,61,102,0,4893,66,1342,8179,1.99,59.82,0.81,16.41,0.2597
214011373,18801,44,2038,862,2474,420,2167,2.6,3591,2058,1568,4132,19.1,10.95,8.34,21.98,4070,1687,21.65,8.97,1056,5.62,6758,1826,85,5253,128.65,34.76,5147,1673,6820,75.47,24.53,1563,110,22.92,1.61,270,2006,2969,1501,6820,3.96,65.54,2482,2856,1087,6820,36.39,41.88,15.94,78.27,46,22,0,4707,96,2519,9192,0.74,51.21,1.04,27.4,0.2061
214011374,24939,38,1950,868,2274,365,1900,2.7,4954,2963,3161,3762,19.86,11.88,12.67,15.08,3996,1389,16.02,5.57,1294,5.19,9200,2816,146,6997,131.48,40.25,6782,2140,8918,76.05,24,1975,162,22.15,1.82,216,2508,3707,2414,8918,2.42,68.64,2731,4501,1530,8918,30.62,50.47,17.16,81.09,41,43,0,7919,87,2575,13254,0.63,59.75,0.66,19.43,0.1872
214011375,17215,40,1500,809,2081,351,1850,2.3,3032,1585,2352,3083,17.61,9.21,13.66,17.91,3419,1649,19.86,9.58,1105,6.42,5123,2445,205,4580,111.86,53.38,4521,2668,7191,62.87,37.1,2420,245,33.65,3.41,518,2939,2662,946,7191,7.2,50.17,1978,2544,2368,7191,27.51,35.38,32.93,62.88,122,45,0,4573,77,1900,8309,2.01,55.04,0.93,22.87,0.234
214011376,13303,38,2224,920,2378,450,2000,2.9,2854,1677,1453,1527,21.45,12.61,10.92,11.48,3353,2038,25.2,15.32,588,4.42,5470,1461,70,3838,142.52,38.07,3727,702,4426,84.21,15.86,625,76,14.12,1.72,64,1005,2148,1163,4426,1.45,74.81,1115,2514,709,4426,25.19,56.8,16.02,81.99,36,13,0,4247,44,1558,7169,0.68,59.24,0.61,21.73,0.2023
214021377,13366,51,1398,710,1794,405,1950,2.2,1797,1239,1134,4108,13.44,9.27,8.48,30.73,2530,1121,18.93,8.39,845,6.32,3153,1404,89,3798,83.02,36.97,3727,1666,5388,69.17,30.92,1539,131,28.56,2.43,186,1877,2271,977,5388,3.45,60.28,2283,1543,1276,5388,42.37,28.64,23.68,71.01,8,28,0,3269,64,1244,5832,0.62,56.05,1.1,21.33,0.2897
214021378,5995,56,2197,1002,2593,424,2244,2.4,760,509,347,1956,12.68,8.49,5.79,32.63,857,181,14.3,3.02,256,4.27,1406,328,28,1684,83.49,19.48,1652,527,2173,76.02,24.25,500,29,23.01,1.33,18,481,957,677,2173,0.83,75.2,1243,587,246,2173,57.2,27.01,11.32,84.22,0,4,0,1207,112,988,2780,0.14,43.42,4.03,35.54,0.193
214021379,23970,42,1407,751,1839,330,1733,2.4,4225,2932,2742,5377,17.63,12.23,11.44,22.43,3596,915,15,3.82,1575,6.57,6840,2968,175,6391,107.03,46.44,6249,2730,8976,69.62,30.41,2546,182,28.36,2.03,348,3168,3433,1894,8976,3.88,59.35,3393,3245,2014,8976,37.8,36.15,22.44,73.95,19,52,0,6221,756,1633,10931,0.65,56.91,6.92,14.94,0.2345
214021381,18734,45,2547,966,2956,512,2600,2.8,3848,2205,913,4171,20.54,11.77,4.87,22.26,4174,1183,22.28,6.31,801,4.28,7505,1247,37,5259,142.71,23.71,5152,1124,6271,82.16,17.92,1058,65,16.87,1.04,126,1385,2963,1743,6271,2.01,75.04,2841,2780,526,6271,45.3,44.33,8.39,89.63,37,19,0,4104,90,3082,8937,0.63,45.92,1.01,34.49,0.201
214021382,19846,46,2097,846,2481,496,2167,2.7,3815,2272,1144,4720,19.22,11.45,5.76,23.78,3999,972,20.15,4.9,975,4.91,7301,1635,82,5574,130.98,29.33,5494,1527,7022,78.24,21.75,1457,68,20.75,0.97,149,1964,3252,1601,7022,2.12,69.11,2968,2945,848,7022,42.27,41.94,12.08,84.21,3,22,0,4934,90,2513,9421,0.27,52.37,0.96,26.67,0.2365
214021383,19811,53,1430,751,1853,376,1888,2.2,2748,1463,1563,6387,13.87,7.38,7.89,32.24,2847,1264,14.37,6.38,1081,5.46,4512,1732,104,5424,83.19,31.93,5342,2530,7869,67.89,32.15,2361,167,30,2.12,212,2664,3499,1383,7869,2.69,62.04,3820,2270,1483,7869,48.54,28.85,18.85,77.39,8,25,0,4088,141,2093,8165,0.4,50.07,1.73,25.63,0.2629
214021384,22944,52,1155,621,1513,350,1733,2.1,3219,1979,2163,7657,14.03,8.63,9.43,33.37,3642,1411,15.87,6.15,2104,9.17,4960,2953,188,6133,80.87,48.15,6037,3593,9631,62.68,37.31,3353,243,34.81,2.52,546,3995,3416,1494,9631,5.67,50.98,3973,2556,2389,9631,41.25,26.54,24.81,67.79,3,30,0,5222,106,1426,8842,0.37,59.06,1.2,16.13,0.303
214021385,18522,41,1781,797,2129,380,1800,2.6,3231,2175,2443,3524,17.44,11.74,13.19,19.03,2737,685,14.78,3.7,1042,5.63,5913,2121,110,5279,112.01,40.18,5108,1737,6841,74.67,25.39,1616,114,23.62,1.67,198,1885,2739,1955,6841,2.89,68.62,2328,3217,1050,6841,34.03,47.03,15.35,81.06,27,18,0,6007,161,1638,9684,0.46,62.03,1.66,16.91,0.2134
214021591,15175,45,1502,710,2023,400,2000,2.5,2721,1650,1334,3946,17.93,10.87,8.79,26,3147,889,20.74,5.86,1217,8.02,4966,1821,93,4060,122.32,44.85,3978,1726,5708,69.69,30.24,1606,122,28.14,2.14,251,2082,2249,1053,5708,4.4,57.85,2024,2249,1023,5708,35.46,39.4,17.92,74.86,15,32,0,3926,90,1321,6747,0.7,58.19,1.33,19.58,0.2663
214021592,10581,57,1389,780,1969,410,2100,2,1143,828,765,4095,10.8,7.83,7.23,38.7,2320,555,21.93,5.25,633,5.98,1964,1043,74,3032,64.78,34.4,3004,1764,4773,62.94,36.96,1693,69,35.47,1.45,297,2010,1832,574,4773,6.22,50.41,2302,1103,1202,4773,48.23,23.11,25.18,71.34,7,28,0,2245,116,1181,4425,0.79,50.73,2.62,26.69,0.2952
215011386,8500,45,1216,681,1608,250,1083,2.2,1225,865,1177,2060,14.41,10.18,13.85,24.24,1033,530,12.15,6.24,720,8.47,1846,1031,91,2045,90.27,50.42,2023,1202,3225,62.73,37.27,1099,99,34.08,3.07,245,1213,1088,608,3225,7.6,52.59,1304,944,847,3225,40.43,29.27,26.26,69.71,0,24,0,2223,193,217,3383,0.71,65.71,5.7,6.41,0.2056
215011387,3204,49,1384,718,1792,151,1083,2.4,559,243,260,799,17.45,7.58,8.11,24.94,287,57,8.96,1.78,188,5.87,966,218,17,889,108.66,24.52,878,356,1234,71.15,28.85,334,21,27.07,1.7,14,266,460,469,1234,1.13,75.28,658,340,128,1234,53.32,27.55,10.37,80.88,0,0,0,775,115,402,1543,0,50.23,7.45,26.05,0.1091
215011388,16985,40,1347,766,1820,245,1203,2.3,3157,1932,2254,3691,18.59,11.37,13.27,21.73,1260,899,7.42,5.29,1117,6.58,5115,1988,128,4515,113.29,44.03,4469,2487,6953,64.27,35.77,2276,213,32.73,3.06,470,2481,2580,1306,6953,6.76,55.89,2558,2241,1922,6953,36.79,32.23,27.64,69.02,0,16,0,5473,295,655,7987,0.2,68.52,3.69,8.2,0.1819
215011389,3471,46,1567,806,2007,185,1134,2.5,588,411,304,659,16.94,11.84,8.76,18.99,198,62,5.7,1.79,164,4.72,1076,244,17,957,112.43,25.5,937,336,1272,73.66,26.42,316,17,24.84,1.34,18,216,423,590,1272,1.42,79.64,682,391,118,1272,53.62,30.74,9.28,84.36,0,0,0,1067,77,424,1885,0,56.6,4.08,22.49,0.1181
215011390,6956,50,1179,658,1591,170,737,2.2,1073,641,721,1919,15.43,9.22,10.37,27.59,674,428,9.69,6.15,562,8.08,1829,547,66,1857,98.49,29.46,1836,1041,2882,63.71,36.12,956,88,33.17,3.05,156,869,962,858,2882,5.41,63.15,1561,702,460,2882,54.16,24.36,15.96,78.52,0,3,0,1752,283,471,3014,0.1,58.13,9.39,15.63,0.1442
215011391,3453,52,993,597,1399,182,867,2.1,503,301,320,1025,14.57,8.72,9.27,29.68,208,83,6.02,2.4,310,8.98,785,321,27,893,87.91,35.95,884,595,1478,59.81,40.26,562,36,38.02,2.44,93,462,500,384,1478,6.29,59.81,800,370,226,1478,54.13,25.03,15.29,79.16,0,4,0,912,113,175,1469,0.27,62.08,7.69,11.91,0.1833
215011392,8504,48,1184,675,1554,214,1010,2.2,1296,821,1028,2181,15.24,9.65,12.09,25.65,886,567,10.42,6.67,567,6.67,2061,793,94,2192,94.02,36.18,2156,1273,3432,62.82,37.09,1167,104,34,3.03,180,1192,1205,790,3432,5.24,58.13,1573,952,756,3432,45.83,27.74,22.03,73.57,3,12,0,2318,209,387,3701,0.41,62.63,5.65,10.46,0.1807
215011393,2766,52,1176,698,1655,150,758,2.1,461,188,240,759,16.67,6.8,8.68,27.44,195,70,7.05,2.53,175,6.33,705,205,13,699,100.86,29.33,690,445,1134,60.85,39.24,416,32,36.68,2.82,38,298,384,383,1134,3.35,67.64,608,246,166,1134,53.62,21.69,14.64,75.31,0,0,0,671,106,276,1270,0,52.83,8.35,21.73,0.1276
215011394,6501,52,1099,624,1485,166,672,2.1,1002,582,591,1901,15.41,8.95,9.09,29.24,438,192,6.74,2.95,617,9.49,1542,675,46,1700,90.71,39.71,1673,1046,2718,61.55,38.48,992,52,36.5,1.91,130,886,960,677,2718,4.78,60.23,1529,594,439,2718,56.25,21.85,16.15,78.11,0,4,0,1615,209,351,2640,0.15,61.17,7.92,13.3,0.151
215021395,7700,40,1716,786,2040,250,1473,2.7,1563,904,869,1334,20.3,11.74,11.29,17.32,659,616,8.56,8,402,5.22,2729,592,59,2053,132.93,28.84,2017,607,2630,76.69,23.08,559,48,21.25,1.83,49,582,1046,895,2630,1.86,73.8,981,1126,415,2630,37.3,42.81,15.78,80.11,0,21,0,2625,94,430,3820,0.55,68.72,2.46,11.26,0.1457
215021396,4976,43,1338,667,1645,220,1140,2.5,983,490,550,1007,19.75,9.85,11.05,20.24,301,188,6.05,3.78,365,7.34,1539,561,35,1312,117.3,42.76,1287,467,1755,73.33,26.61,433,30,24.67,1.71,60,432,669,544,1755,3.42,69.12,619,770,283,1755,35.27,43.87,16.13,79.15,0,10,0,1488,68,217,2151,0.46,69.18,3.16,10.09,0.1644
215021398,3726,46,1239,699,1678,150,900,2.3,625,344,393,877,16.77,9.23,10.55,23.54,288,185,7.73,4.97,203,5.45,1062,263,32,932,113.95,28.22,920,506,1427,64.47,35.46,465,42,32.59,2.94,60,385,494,449,1427,4.2,66.08,712,326,275,1427,49.89,22.85,19.27,72.74,0,14,0,1013,124,260,1701,0.82,59.55,7.29,15.29,0.1211
215021399,6138,41,1346,680,1682,240,1083,2.5,1140,707,752,1108,18.57,11.52,12.25,18.05,570,473,9.29,7.71,496,8.08,1821,687,49,1576,115.55,43.59,1552,639,2196,70.67,29.1,590,56,26.87,2.55,113,616,807,618,2196,5.15,64.89,780,820,495,2196,35.52,37.34,22.54,72.86,0,20,0,1864,64,238,2695,0.74,69.17,2.37,8.83,0.1783
215021469,18027,39,1210,663,1484,260,1148,2.3,3174,2091,2734,3582,17.61,11.6,15.17,19.87,3035,2695,16.84,14.95,1537,8.53,4360,2917,202,4482,97.28,65.08,4384,2732,7116,61.61,38.39,2412,318,33.9,4.47,624,2873,2431,1009,7116,8.77,48.34,2019,1806,2967,7116,28.37,25.38,41.69,53.75,6,26,0,4952,300,546,7429,0.43,66.66,4.04,7.35,0.2149
215021470,16408,39,1407,701,1784,300,1334,2.5,3057,1922,2331,3257,18.63,11.71,14.21,19.85,2919,2846,17.79,17.35,1275,7.77,4862,2194,131,4365,111.39,50.26,4256,1909,6165,69.03,30.97,1712,193,27.77,3.13,363,2133,2323,1220,6165,5.89,57.47,1967,1999,1915,6165,31.91,32.42,31.06,64.33,0,20,0,5157,146,582,7307,0.27,70.58,2,7.96,0.2132
215031400,6184,52,1089,618,1468,158,734,2.2,932,574,550,1783,15.07,9.28,8.89,28.83,401,206,6.48,3.33,517,8.36,1538,506,67,1613,95.35,31.37,1606,953,2556,62.83,37.28,884,65,34.59,2.54,113,785,849,740,2556,4.42,62.17,1438,547,388,2556,56.26,21.4,15.18,77.66,0,3,0,1539,279,417,2656,0.11,57.94,10.5,15.7,0.1451
215031401,6719,52,1114,601,1420,180,997,2.2,1023,575,532,2001,15.23,8.56,7.92,29.78,366,162,5.45,2.41,429,6.38,1652,518,46,1852,89.2,27.97,1828,867,2696,67.8,32.16,809,54,30.01,2,83,772,984,797,2696,3.08,66.06,1460,662,414,2696,54.15,24.55,15.36,78.71,0,7,0,1831,172,418,2910,0.24,62.92,5.91,14.36,0.1616
215031402,3960,51,1006,573,1412,200,1000,2.1,655,353,346,1228,16.54,8.91,8.74,31.01,224,95,5.66,2.4,360,9.09,975,472,53,987,98.78,47.82,976,687,1663,58.69,41.31,642,46,38.6,2.77,117,628,543,320,1663,7.04,51.89,770,426,375,1663,46.3,25.62,22.55,71.92,0,3,0,995,90,114,1475,0.2,67.46,6.1,7.73,0.1988
215031403,3740,36,1347,618,1468,220,1040,2.9,686,367,661,568,18.34,9.81,17.67,15.19,1411,1558,37.73,41.66,179,4.79,1070,299,61,769,139.14,38.88,736,334,1067,68.98,31.3,239,92,22.4,8.62,81,297,359,295,1067,7.59,61.29,340,223,434,1067,31.87,20.9,40.67,52.76,0,56,0,843,94,105,1535,3.65,54.92,6.12,6.84,0.1633
215031404,11186,38,1390,754,1802,235,1300,2.3,2148,1253,1643,2346,19.2,11.2,14.69,20.97,1472,1382,13.16,12.35,737,6.59,3311,1357,110,2904,114.02,46.73,2869,1479,4348,65.98,34.02,1332,149,30.63,3.43,319,1495,1667,781,4348,7.34,56.3,1520,1305,1381,4348,34.96,30.01,31.76,64.97,0,8,0,3681,249,331,5241,0.15,70.23,4.75,6.32,0.1691
215031405,6477,43,1373,706,1682,180,966,2.5,1172,685,768,1249,18.09,10.58,11.86,19.28,684,565,10.56,8.72,349,5.39,1872,496,56,1655,113.11,29.97,1625,678,2303,70.56,29.44,581,95,25.23,4.13,72,537,877,764,2303,3.13,71.25,1010,725,399,2303,43.86,31.48,17.33,75.34,0,50,0,2025,168,362,3090,1.62,65.53,5.44,11.72,0.1311
216011406,15636,45,1347,713,1741,285,1483,2.3,2628,1732,1724,3807,16.81,11.08,11.03,24.35,1294,699,8.28,4.47,1174,7.51,4148,1932,116,4228,98.11,45.7,4145,2000,6149,67.41,32.53,1841,164,29.94,2.67,377,2117,2254,1276,6149,6.13,57.41,2339,1880,1683,6149,38.04,30.57,27.37,68.61,0,11,0,4794,251,616,7163,0.15,66.93,3.5,8.6,0.2116
216011407,11121,45,1228,654,1598,210,1235,2.4,2038,1203,1123,2759,18.33,10.82,10.1,24.81,856,491,7.7,4.42,821,7.38,3283,1286,58,3004,109.29,42.81,2947,1361,4309,68.39,31.59,1287,76,29.87,1.76,213,1313,1570,1123,4309,4.94,62.5,1758,1408,937,4309,40.8,32.68,21.75,73.47,3,3,0,3248,233,585,4966,0.12,65.4,4.69,11.78,0.171
216011408,3927,45,1428,711,1708,200,1320,2.6,737,418,348,771,18.77,10.64,8.86,19.63,203,83,5.17,2.11,192,4.89,1231,328,9,1082,113.77,30.31,1065,322,1387,76.78,23.22,295,27,21.27,1.95,23,263,529,540,1387,1.66,77.07,594,519,185,1387,42.83,37.42,13.34,80.25,0,3,0,1187,79,333,1936,0.15,61.31,4.08,17.2,0.1401
216011409,4016,50,1166,606,1532,213,1122,2.3,625,411,325,1152,15.56,10.23,8.09,28.69,220,76,5.48,1.89,353,8.79,971,408,39,1064,91.26,38.35,1055,521,1570,67.2,33.18,474,45,30.19,2.87,67,503,558,426,1570,4.27,62.68,763,466,285,1570,48.6,29.68,18.15,78.28,0,3,0,1108,72,181,1678,0.18,66.03,4.29,10.79,0.1827
216011410,4193,52,1072,568,1388,200,1023,2.2,621,346,392,1156,14.81,8.25,9.35,27.57,389,183,9.28,4.36,334,7.97,919,434,41,1121,81.98,38.72,1098,616,1714,64.06,35.94,567,47,33.08,2.74,41,496,587,527,1714,2.39,64.99,851,514,224,1714,49.65,29.99,13.07,79.64,0,0,0,977,111,304,1714,0,57,6.48,17.74,0.1866
216021411,6465,48,1057,606,1450,250,1278,2.2,1042,594,703,1923,16.12,9.19,10.87,29.74,1066,824,16.49,12.75,586,9.06,1566,721,37,1662,94.22,43.38,1637,994,2626,62.34,37.85,901,92,34.31,3.5,181,1022,847,502,2626,6.89,51.37,1124,657,719,2626,42.8,25.02,27.38,67.82,0,5,0,1742,122,166,2558,0.2,68.1,4.77,6.49,0.2365
216021412,2843,48,1361,666,1579,210,1213,2.5,494,267,266,603,17.38,9.39,9.36,21.21,228,84,8.02,2.95,151,5.31,800,253,20,790,101.27,32.03,772,269,1043,74.02,25.79,242,24,23.2,2.3,9,229,392,388,1043,0.86,74.78,482,373,114,1043,46.21,35.76,10.93,81.98,0,0,0,798,67,244,1335,0,59.78,5.02,18.28,0.1543
216021413,12555,46,1243,636,1577,210,1172,2.4,2172,1339,1335,2904,17.3,10.67,10.63,23.13,984,404,7.84,3.22,881,7.02,3452,1374,70,3307,104.38,41.55,3239,1538,4781,67.75,32.17,1413,134,29.55,2.8,184,1343,1697,1456,4781,3.85,65.95,2070,1600,836,4781,43.3,33.47,17.49,76.76,0,7,0,3570,286,748,5578,0.13,64,5.13,13.41,0.1689
216021414,8661,52,1149,625,1445,290,1430,2.3,1350,747,758,2936,15.59,8.62,8.75,33.9,740,284,8.54,3.28,770,8.89,2150,871,34,2409,89.25,36.16,2364,1102,3462,68.28,31.83,1024,77,29.58,2.22,171,1305,1340,600,3462,4.94,56.04,1596,956,804,3462,46.1,27.61,23.22,73.71,0,0,3,2287,117,270,3395,0.09,67.36,3.45,7.95,0.2524
216031415,8312,43,1121,634,1455,250,1148,2.2,1397,970,1060,1905,16.81,11.67,12.75,22.92,948,687,11.41,8.27,737,8.87,1756,1380,89,2083,84.3,66.25,2050,1245,3291,62.29,37.83,1139,104,34.61,3.16,223,1283,1099,607,3291,6.78,51.84,1143,996,1010,3291,34.73,30.26,30.69,65,0,9,0,2368,50,216,3290,0.27,71.98,1.52,6.57,0.223
216031416,19928,38,1560,784,1955,270,1369,2.5,3912,2459,2708,3533,19.63,12.34,13.59,17.73,3754,3808,18.84,19.11,1544,7.75,6446,2450,160,5037,127.97,48.64,4930,2351,7285,67.67,32.27,2105,247,28.89,3.39,426,2531,2774,1427,7285,5.85,57.67,2221,2327,2505,7285,30.49,31.94,34.39,62.43,4,31,0,6324,378,782,9263,0.38,68.27,4.08,8.44,0.1731
216031418,4017,43,1628,770,1967,236,1300,2.7,762,488,367,680,18.97,12.15,9.14,16.93,329,217,8.19,5.4,184,4.58,1351,340,16,1094,123.49,31.08,1079,288,1372,78.64,20.99,271,15,19.75,1.09,15,214,490,614,1372,1.09,80.47,553,576,154,1372,40.31,41.98,11.22,82.29,0,8,0,1286,86,347,2085,0.38,61.68,4.12,16.64,0.145
216031419,10346,45,1379,701,1780,240,1300,2.4,1782,1033,1211,2169,17.22,9.98,11.71,20.96,1069,746,10.33,7.21,672,6.5,3050,935,62,2715,112.34,34.44,2666,1111,3781,70.51,29.38,1013,100,26.79,2.64,123,992,1427,1160,3781,3.25,68.42,1576,1328,702,3781,41.68,35.12,18.57,76.81,0,4,0,2942,197,722,4725,0.08,62.26,4.17,15.28,0.174
216031593,9082,38,2001,845,2200,380,1625,2.9,2049,1046,1022,1516,22.56,11.52,11.25,16.69,1517,1750,16.7,19.27,468,5.15,3877,715,33,2517,154.03,28.41,2449,546,2993,81.82,18.24,501,45,16.74,1.5,42,650,1358,900,2993,1.4,75.44,1105,1421,344,2993,36.92,47.48,11.49,84.4,0,8,0,3198,44,441,4475,0.18,71.46,0.98,9.85,0.1899
216031594,16520,37,1144,600,1357,270,1166,2.5,3273,1939,2506,3286,19.81,11.74,15.17,19.89,4258,4838,25.77,29.29,1319,7.98,4728,2424,166,4012,117.85,60.42,3876,2125,6000,64.6,35.42,1853,266,30.88,4.43,393,2376,1964,1112,6000,6.55,51.27,1891,1585,2181,6000,31.52,26.42,36.35,57.93,3,11,0,4330,172,389,6181,0.23,70.05,2.78,6.29,0.236
217011420,8920,51,1234,652,1654,180,1073,2.2,1326,771,790,2408,14.87,8.64,8.86,27,712,200,7.98,2.24,628,7.04,2211,713,70,2439,90.65,29.23,2398,1198,3596,66.69,33.31,1112,84,30.92,2.34,107,923,1253,1237,3596,2.98,69.24,1892,1059,442,3596,52.61,29.45,12.29,82.06,4,0,0,2467,196,664,4064,0.1,60.7,4.82,16.34,0.1459
217011421,10346,45,1247,693,1652,235,1083,2.2,1732,1150,1161,2716,16.74,11.12,11.22,26.25,818,381,7.91,3.68,789,7.63,2817,1126,83,2728,103.26,41.28,2696,1646,4338,62.15,37.94,1550,93,35.73,2.14,278,1581,1532,880,4338,6.41,55.6,1812,1357,1019,4338,41.77,31.28,23.49,73.05,0,3,0,3197,243,363,4671,0.06,68.44,5.2,7.77,0.1885
217011422,11230,47,1200,631,1551,250,1105,2.2,1758,1173,1080,2784,15.65,10.45,9.62,24.79,1051,386,9.36,3.44,937,8.34,2667,1401,72,3040,87.73,46.09,2991,1601,4596,65.08,34.83,1481,122,32.22,2.65,258,1643,1715,899,4596,5.61,56.88,1895,1422,1139,4596,41.23,30.94,24.78,72.17,0,3,0,3328,151,289,4769,0.06,69.78,3.17,6.06,0.2083
217011423,6301,49,1289,711,1755,170,931,2.3,1092,581,503,1586,17.33,9.22,7.98,25.17,457,122,7.25,1.94,360,5.71,1858,445,37,1709,108.72,26.04,1696,833,2528,67.09,32.95,785,48,31.05,1.9,62,649,841,940,2528,2.45,70.45,1348,626,339,2528,53.32,24.76,13.41,78.09,0,5,0,1568,234,821,3086,0.16,50.81,7.58,26.6,0.1319
217031471,3491,50,1129,633,1533,240,1134,2.2,539,330,329,1071,15.44,9.45,9.42,30.68,239,82,6.85,2.35,289,8.28,871,359,30,923,94.37,38.89,906,558,1462,61.97,38.17,516,42,35.29,2.87,101,512,527,296,1462,6.91,56.29,710,418,294,1462,48.56,28.59,20.11,77.15,5,0,0,985,91,128,1477,0.34,66.69,6.16,8.67,0.2126
217031472,12756,42,1250,701,1701,260,1300,2.3,2173,1381,1657,3094,17.04,10.83,12.99,24.26,1269,932,9.95,7.31,1117,8.76,3480,1461,132,3214,108.28,45.46,3169,1959,5127,61.81,38.21,1758,199,34.29,3.88,389,1881,1796,945,5127,7.59,53.46,2039,1591,1323,5127,39.77,31.03,25.8,70.8,4,7,0,4017,268,367,5923,0.19,67.82,4.52,6.2,0.208
217031473,5669,45,1441,732,1863,250,1400,2.5,1039,579,556,1193,18.33,10.21,9.81,21.04,406,108,7.16,1.91,239,4.22,1878,411,37,1557,120.62,26.4,1533,589,2124,72.18,27.73,549,38,25.85,1.79,17,463,843,759,2124,0.8,75.42,981,771,258,2124,46.19,36.3,12.15,82.49,0,8,0,1676,146,577,2934,0.27,57.12,4.98,19.67,0.1735
217031474,5395,49,1183,667,1632,200,1000,2.2,866,521,507,1353,16.05,9.66,9.4,25.08,375,126,6.95,2.34,451,8.36,1445,517,59,1425,101.4,36.28,1404,791,2196,63.93,36.02,725,64,33.01,2.91,80,659,748,655,2196,3.64,63.89,1025,626,379,2196,46.68,28.51,17.26,75.18,0,0,0,1459,135,485,2481,0,58.81,5.44,19.55,0.1691
217031475,7180,45,1406,734,1763,231,1200,2.5,1258,818,729,1562,17.52,11.39,10.15,21.75,580,212,8.08,2.95,360,5.01,2164,642,57,1947,111.15,32.97,1925,741,2666,72.21,27.79,688,60,25.81,2.25,74,662,959,916,2666,2.78,70.33,1179,794,457,2666,44.22,29.78,17.14,74.01,0,0,0,1930,326,688,3604,0,53.55,9.05,19.09,0.1643
217031476,4008,52,1167,681,1522,285,1387,2.1,518,282,366,1103,12.92,7.04,9.13,27.52,635,271,15.84,6.76,172,4.29,813,322,20,1007,80.73,31.98,993,604,1602,61.99,37.7,564,43,35.21,2.68,47,641,588,292,1602,2.93,54.93,800,416,313,1602,49.94,25.97,19.54,75.91,0,0,0,827,187,388,1793,0,46.12,10.43,21.64,0.2442
217041477,7018,42,1513,769,1905,200,1300,2.5,1383,762,781,1339,19.71,10.86,11.13,19.08,486,155,6.93,2.21,355,5.06,2407,641,64,1876,128.3,34.17,1843,701,2544,72.44,27.56,664,40,26.1,1.57,51,570,949,937,2544,2,74.14,1098,829,403,2544,43.16,32.59,15.84,75.75,0,3,0,2020,195,750,3551,0.08,56.89,5.49,21.12,0.1322
217041478,10014,46,1522,758,1911,280,1517,2.4,1842,969,917,2412,18.39,9.68,9.16,24.09,777,211,7.76,2.11,507,5.06,3196,848,65,2791,114.51,30.38,2749,1019,3768,72.96,27.04,947,69,25.13,1.83,104,981,1589,1021,3768,2.76,69.27,1743,1242,579,3768,46.26,32.96,15.37,79.22,3,12,0,2863,202,807,4779,0.31,59.91,4.23,16.89,0.184
217041479,22405,40,1451,760,1892,300,1451,2.4,4207,2603,2850,4390,18.78,11.62,12.72,19.59,1974,1094,8.81,4.88,1356,6.05,6797,2837,195,6112,111.21,46.42,6043,2673,8713,69.36,30.68,2422,244,27.8,2.8,398,3077,3468,1648,8713,4.57,58.72,3211,2963,2332,8713,36.85,34.01,26.76,70.86,3,37,3,7610,245,955,11016,0.39,69.08,2.22,8.67,0.2068
